
 ****** Running generation 0 ****** 

Population's average fitness: -742.22181 stdev: 2621.25578
Best fitness: 0.39763 - size: (2, 14) - species 29 - id 41
Average adjusted fitness: 0.895
Mean genetic distance 3.204, standard deviation 0.555
Population of 286 members in 134 species:
   ID   age  size  fitness  adj fit  stag
    37    4     2      0.2    1.000     2
    38    4     2  -10000.0    0.000     4
    39    4     2     -0.0    1.000     4
    40    4     2      0.3    1.000     3
    41    4     2      0.0    1.000     4
    42    4     2  -10000.0    0.000     4
    43    4     2      0.0    1.000     2
    44    4     2      0.0    1.000     4
    45    4     2     -0.2    0.500     4
    46    4     2     -0.5    0.500     4
    47    4     2      0.2    0.500     1
    48    4     2      0.0    1.000     3
    49    4     2     -0.1    0.500     4
    50    4     2      0.0    1.000     4
    51    4     3      0.3    1.000     3
    52    4     2      0.3    1.000     2
    53    4     2      0.0    1.000     3
    54    4     2      0.0    1.000     4
    55    4     2      0.0    1.000     3
    56    4     2      0.2    1.000     3
    57    4     2      0.1    0.500     4
    58    4     2      0.0    1.000     2
    59    4     2     -0.2    1.000     4
    60    4     2  -10000.0    0.000     4
    61    4     2      0.1    1.000     3
    62    4     2      0.1    1.000     4
    63    4     2     -0.0    1.000     2
    64    4     2      0.2    1.000     4
    65    4     2      0.0    1.000     4
    66    4     2      0.0    1.000     4
    67    4     2      0.2    1.000     4
    68    4     2      0.0    1.000     4
    69    4     2      0.0    0.500     3
    70    4     2     -3.0    0.500     4
    71    4     2      0.2    1.000     4
    72    4     2      0.0    1.000     3
    73    4     2     -0.2    1.000     3
    74    4     2  -10000.0    0.000     4
    75    4     2     -0.1    1.000     3
    76    4     2      0.2    1.000     4
    77    4     2     -0.1    1.000     2
    78    4     2     -0.2    1.000     4
    79    4     2  -10000.0    0.000     4
    80    4     2     -0.2    0.500     4
    81    4     2     -0.2    1.000     4
    82    4     2      0.0    1.000     4
    83    4     2  -10000.0    0.000     4
    84    4     2  -10000.0    0.000     4
    85    4     2     -0.2    1.000     4
    86    4     2     -0.1    1.000     4
    87    4     2  -10000.0    0.000     4
    88    4     2      0.0    0.500     3
    89    4     2     -0.2    1.000     4
    90    4     2     -0.2    1.000     3
    91    4     2      0.1    1.000     1
    92    4     2     -0.1    1.000     2
    93    4     2      0.0    0.500     4
    94    4     2      0.1    1.000     4
    95    4     2      0.2    1.000     4
    96    4     2      0.0    1.000     4
